student_id,age,gender,study_hours_per_day,smartphone_usage_hours,social_media_hours,gaming_hours,streaming_hours,sleep_hours,exercise_hours,class_attendance_percent,assignment_completion_percent,caffeine_intake_cups,mental_health_status,parent_education_level,internet_quality,motivation_level,final_exam_score
2272,20,Female,4.02,4.93,4.03,4.25,2.74,8.98,1.67,87.41,70.83,1,Good,Bachelors,Good,5.05,89.8
2273,25,Male,5.97,7.28,1.95,2.22,1.79,6.51,0.82,71.08,69.32,0,Poor,HighSchool,Average,1.28,56.5
2274,22,Female,1.94,4.73,5.71,2.79,1.01,6.83,2.17,61.02,96.82,6,Poor,Masters,Good,5.98,67.35
2275,19,Female,4.9,8.29,3.24,1.21,0.93,9.22,2.68,91.82,64.82,2,Average,Bachelors,Good,5.69,100.0
2276,24,Male,0.27,4.96,5.16,0.23,0.97,7.75,0.0,68.52,81.58,2,Good,Masters,Average,4.81,87.15
2277,17,Female,9.2,6.67,3.21,3.81,1.42,5.39,3.07,88.81,69.9,1,Poor,HighSchool,Average,4.09,95.27
2278,18,Male,5.61,3.94,5.3,3.22,3.63,7.61,0.56,78.25,92.22,4,Average,PhD,Average,6.67,100.0
2279,20,Female,6.23,9.56,2.91,3.52,3.13,6.38,0.69,85.29,76.08,2,Poor,HighSchool,Good,8.09,74.91
2280,24,Male,0.0,4.44,2.78,2.63,1.31,6.77,1.07,80.75,67.03,2,Poor,PhD,Average,4.86,44.66
2281,22,Male,5.21,2.45,3.75,2.29,3.42,5.88,1.23,92.69,94.01,2,Good,HighSchool,Poor,7.3,98.05
2282,19,Male,3.54,7.01,3.52,0.84,2.67,8.27,2.77,75.21,100.0,0,Average,Masters,Average,6.15,90.54
2283,19,Male,2.97,11.22,2.18,2.75,0.0,7.49,1.45,82.83,75.64,2,Good,Masters,Poor,7.03,67.37
2284,19,Female,7.32,5.33,4.29,0.96,2.72,5.36,1.4,88.6,70.49,0,Poor,HighSchool,Average,5.41,97.56
2285,23,Female,3.16,6.27,2.71,4.91,0.84,6.7,0.34,83.06,79.77,2,Poor,Bachelors,Good,4.6,56.47
2286,25,Female,4.46,6.8,3.73,2.46,3.54,6.66,2.73,96.89,72.39,3,Average,Masters,Good,9.91,100.0
2287,18,Female,2.87,8.12,7.74,0.41,3.4,5.47,2.31,82.97,64.68,1,Poor,HighSchool,Average,4.1,36.78
2288,22,Male,1.45,3.69,3.37,3.63,0.28,8.63,0.13,78.21,85.55,1,Average,Masters,Poor,6.45,86.84
2289,22,Male,1.42,4.37,6.56,1.0,1.19,6.93,0.84,86.5,88.59,3,Poor,HighSchool,Average,7.8,54.22
2290,20,Male,3.44,4.46,2.96,4.56,2.25,8.32,0.88,89.6,88.43,1,Good,HighSchool,Good,3.44,75.71
2291,21,Male,4.96,5.79,6.41,2.56,1.64,5.66,2.76,96.23,74.49,3,Average,Bachelors,Average,1.0,98.01
2292,20,Female,3.49,9.21,2.11,2.77,1.18,8.03,1.02,89.85,86.36,0,Good,Bachelors,Average,10.0,100.0
2293,20,Male,6.05,6.68,3.02,1.09,0.0,5.78,1.29,89.66,73.61,0,Good,Bachelors,Average,8.22,100.0
2294,21,Male,4.56,5.57,1.01,0.0,0.0,7.3,0.7,78.36,95.61,0,Good,Bachelors,Good,9.9,100.0
2295,19,Female,5.4,2.88,3.3,0.0,1.21,5.64,1.96,99.53,85.33,2,Good,HighSchool,Good,5.61,100.0
2296,25,Female,5.89,8.05,4.39,4.88,4.33,4.2,1.41,88.04,72.32,1,Average,Bachelors,Good,4.83,61.01
2297,21,Male,1.42,4.76,3.39,3.68,2.27,8.44,2.16,88.65,99.97,3,Good,Bachelors,Average,7.85,81.05
2298,19,Female,5.43,4.4,2.89,0.9,2.19,5.84,0.63,99.2,65.54,1,Average,Bachelors,Good,5.88,96.09
2299,21,Male,3.58,7.17,1.61,2.62,1.98,6.87,1.47,77.95,85.67,2,Average,HighSchool,Good,8.54,64.29
2300,18,Female,2.85,1.04,7.26,2.1,3.56,7.47,2.28,100.0,69.58,2,Average,HighSchool,Poor,4.01,90.76
2301,23,Male,7.02,1.71,3.98,2.38,2.08,8.01,1.02,88.95,71.17,2,Average,Masters,Average,7.78,95.99
2302,21,Male,7.15,8.76,5.31,2.55,1.13,9.55,1.16,88.93,84.5,1,Poor,PhD,Average,5.24,73.41
2303,22,Male,6.49,4.01,2.16,2.39,1.58,8.19,0.79,82.42,80.22,4,Poor,HighSchool,Good,2.12,68.52
2304,24,Female,4.9,4.29,4.69,3.16,4.03,9.48,1.88,69.48,83.52,0,Poor,Bachelors,Average,4.83,44.54
2305,23,Male,6.22,7.45,2.94,3.19,2.59,5.71,0.62,94.98,56.22,2,Poor,Masters,Average,2.66,80.3
2306,19,Female,6.46,3.16,2.38,1.03,2.9,7.59,0.63,78.86,54.5,1,Good,Bachelors,Average,4.8,100.0
2307,20,Male,4.47,3.63,4.61,1.06,1.71,6.63,1.78,100.0,88.47,2,Average,HighSchool,Poor,5.1,100.0
2308,22,Female,8.27,8.95,4.2,0.53,3.59,5.63,0.91,89.75,72.27,3,Average,Masters,Average,7.01,100.0
2309,24,Male,2.83,8.39,3.64,4.31,0.0,4.79,0.8,75.68,76.05,1,Good,Masters,Poor,4.76,52.93
2310,24,Female,4.12,6.69,3.89,0.0,1.9,10.0,1.85,75.81,79.46,0,Average,Masters,Average,6.33,83.59
2311,23,Female,8.14,4.74,2.88,0.0,2.0,5.57,1.45,82.67,62.87,3,Average,PhD,Good,4.95,100.0
2312,24,Male,2.47,1.08,2.06,1.28,2.11,7.22,1.01,84.12,96.55,3,Poor,HighSchool,Average,5.39,83.27
2313,22,Male,7.5,5.52,4.97,1.04,1.12,5.01,0.59,70.12,57.89,2,Average,Bachelors,Poor,4.63,86.16
2314,22,Male,2.95,10.12,3.43,3.8,2.72,6.74,1.58,72.09,54.84,4,Average,Bachelors,Poor,5.86,47.42
2315,20,Male,6.97,2.91,2.92,1.82,1.55,6.37,0.0,93.23,100.0,1,Average,Bachelors,Average,4.94,100.0
2316,20,Female,5.18,3.24,2.62,1.7,0.63,8.98,0.54,95.02,84.09,2,Good,HighSchool,Good,1.0,93.2
2317,20,Male,3.14,0.96,3.39,1.01,3.48,7.92,0.9,87.76,76.91,0,Good,PhD,Average,6.21,91.26
2318,21,Male,4.95,5.5,2.38,1.35,1.87,6.16,2.35,100.0,97.81,0,Good,HighSchool,Average,2.63,93.09
2319,20,Male,5.18,3.42,2.86,1.92,1.13,6.68,0.0,99.48,74.02,1,Average,HighSchool,Good,5.67,93.89
2320,21,Female,4.39,7.09,2.45,6.9,2.12,9.11,1.21,72.68,68.44,0,Poor,HighSchool,Average,4.88,43.41
2321,23,Male,9.37,5.99,4.62,1.28,2.52,10.0,1.69,79.82,81.55,1,Good,HighSchool,Average,3.93,100.0
2322,18,Male,2.57,9.45,3.06,3.37,2.74,5.03,0.45,85.31,93.95,0,Good,Bachelors,Good,5.41,63.11
2323,23,Female,0.0,2.22,5.4,0.0,0.5,8.09,2.28,79.5,100.0,1,Average,Bachelors,Average,5.84,57.66
2324,24,Female,3.99,6.46,5.46,0.08,1.57,7.5,0.28,84.21,61.83,0,Average,Bachelors,Average,9.06,92.36
2325,21,Male,5.4,3.84,2.33,2.15,1.56,6.22,1.91,81.67,81.56,2,Poor,Bachelors,Good,7.9,100.0
2326,22,Female,0.14,6.12,0.0,4.09,1.79,4.87,1.75,82.2,61.99,2,Good,Bachelors,Poor,5.58,26.8
2327,25,Male,5.44,8.79,1.01,1.66,0.89,5.94,0.23,72.23,83.54,4,Average,Masters,Good,9.02,100.0
2328,23,Male,4.62,4.75,5.71,3.19,2.3,3.5,0.38,90.98,76.25,3,Good,Masters,Good,5.2,100.0
2329,21,Male,2.95,3.96,3.18,5.04,1.32,8.37,1.26,80.34,81.18,2,Poor,PhD,Good,5.94,60.17
2330,21,Female,2.57,9.6,2.24,4.28,1.78,7.95,0.96,86.36,80.86,3,Poor,Masters,Good,7.21,59.09
2331,20,Male,4.69,9.29,3.55,3.45,1.41,8.24,2.2,81.18,75.07,2,Poor,HighSchool,Good,6.93,75.99
2332,18,Female,5.99,5.81,1.06,3.83,2.5,6.42,2.59,78.65,97.75,1,Average,HighSchool,Average,8.43,100.0
2333,19,Male,2.34,3.41,0.0,2.56,2.45,9.14,1.32,84.09,90.64,0,Average,HighSchool,Average,5.86,67.86
2334,21,Male,6.89,1.61,6.21,2.13,3.01,4.07,1.27,74.65,78.02,0,Average,HighSchool,Average,4.86,85.0
2335,22,Female,5.08,4.67,1.5,2.83,1.97,6.7,0.6,86.95,76.59,2,Average,Masters,Average,7.4,100.0
2336,20,Male,2.99,9.2,0.33,2.51,1.17,5.56,1.95,82.57,99.61,1,Good,Bachelors,Good,8.74,70.88
2337,19,Male,2.58,2.1,4.41,3.8,2.68,5.84,1.74,88.94,80.05,1,Good,HighSchool,Average,5.43,74.48
2338,17,Male,5.9,9.12,3.36,0.69,1.68,8.73,0.5,79.39,68.63,1,Average,Bachelors,Average,3.07,93.81
2339,18,Female,8.29,10.42,5.8,4.54,2.43,7.05,0.4,92.12,98.9,1,Average,HighSchool,Good,6.99,87.54
2340,23,Female,3.53,6.13,2.84,1.84,1.33,9.19,1.32,86.91,77.43,2,Good,HighSchool,Average,5.66,70.61
2341,17,Male,5.5,4.81,1.99,3.21,1.94,8.25,0.0,74.7,73.44,0,Average,HighSchool,Good,8.22,91.67
2342,20,Female,6.18,6.47,0.59,4.42,0.94,7.23,2.26,94.73,66.69,3,Average,HighSchool,Average,7.96,88.45
2343,17,Female,5.48,10.97,4.22,3.03,0.19,7.48,0.76,89.75,78.13,0,Average,HighSchool,Good,7.08,84.95
2344,25,Female,7.67,7.73,1.06,3.33,2.56,6.99,1.32,60.95,85.35,0,Good,HighSchool,Average,7.17,88.48
2345,23,Female,7.37,9.06,3.31,4.06,4.06,5.63,1.68,81.4,91.15,2,Good,HighSchool,Poor,7.17,100.0
2346,25,Female,5.11,7.37,3.49,0.0,0.2,5.46,1.24,91.83,82.14,2,Average,Bachelors,Average,2.02,97.07
2347,20,Female,3.02,5.37,5.72,1.4,1.3,6.42,1.28,84.51,62.41,0,Average,PhD,Average,5.44,86.74
2348,25,Male,3.81,1.23,0.8,3.37,0.0,7.68,1.59,93.34,35.1,2,Average,HighSchool,Average,4.04,62.31
2349,17,Male,3.04,3.06,5.25,3.58,1.94,7.11,2.24,84.2,100.0,6,Average,Bachelors,Good,7.15,90.72
2350,22,Male,3.02,7.12,6.75,4.06,2.77,6.47,1.09,87.68,54.05,2,Average,HighSchool,Average,5.8,76.96
2351,17,Male,3.32,5.22,1.05,3.55,1.56,6.41,2.28,82.26,94.73,2,Good,HighSchool,Average,6.16,91.15
2352,17,Female,2.86,7.64,4.53,0.0,2.2,4.46,0.79,92.26,89.2,0,Good,HighSchool,Good,6.43,64.91
2353,18,Female,7.57,6.41,3.05,1.96,2.71,6.2,2.46,67.18,96.13,2,Average,HighSchool,Average,6.07,88.59
2354,24,Female,3.48,4.07,3.3,2.6,3.94,5.31,2.41,79.51,98.26,1,Average,Masters,Average,2.54,97.08
2355,24,Male,5.34,6.84,4.56,4.28,2.03,7.92,2.21,91.66,46.57,0,Good,Bachelors,Average,6.1,94.0
2356,21,Female,2.39,7.73,2.02,2.5,0.48,8.85,1.72,88.93,55.1,1,Average,HighSchool,Average,4.16,51.89
2357,21,Female,5.53,5.71,2.35,0.2,1.65,5.71,1.21,87.33,71.22,1,Poor,Bachelors,Poor,2.98,67.07
2358,24,Male,8.1,6.89,3.34,1.74,2.04,6.91,1.4,87.99,97.36,2,Good,Masters,Poor,7.54,100.0
2359,23,Female,5.69,2.23,2.95,3.89,2.17,5.91,0.0,83.27,74.92,0,Good,Bachelors,Average,4.82,81.31
2360,22,Female,5.94,7.88,2.66,1.13,3.53,7.21,2.29,88.4,68.47,1,Average,HighSchool,Average,10.0,100.0
2361,20,Female,4.87,9.36,6.47,1.65,3.5,4.33,1.05,85.24,83.5,4,Poor,Bachelors,Average,4.21,65.43
2362,20,Female,1.81,4.78,4.24,1.07,0.67,6.43,0.92,90.41,95.04,2,Average,PhD,Average,1.03,57.1
2363,25,Female,4.34,4.91,3.84,4.2,1.6,6.64,1.78,72.03,74.04,0,Average,Masters,Poor,5.01,75.67
2364,20,Female,3.67,5.15,0.0,2.29,1.32,7.66,0.54,81.28,96.75,2,Good,Bachelors,Poor,4.27,69.43
2365,22,Male,5.67,7.35,4.67,0.0,1.34,8.22,2.09,92.61,65.55,2,Good,Bachelors,Good,7.7,100.0
2366,25,Male,5.69,5.98,6.03,1.81,0.38,5.3,1.55,66.33,80.0,1,Average,Masters,Average,7.09,91.66
2367,22,Male,4.44,5.01,3.39,2.43,0.42,8.25,2.19,87.91,69.1,1,Good,Bachelors,Good,8.66,100.0
2368,21,Male,4.59,7.68,2.68,2.54,2.39,4.99,0.18,88.59,85.6,4,Good,Bachelors,Average,5.11,72.04
2369,22,Male,2.38,5.56,3.79,3.12,0.09,4.14,2.0,84.76,86.54,2,Poor,Masters,Average,5.75,30.18
2370,19,Female,4.47,8.31,3.49,2.09,1.36,8.59,1.07,81.01,83.32,0,Good,Bachelors,Poor,4.66,72.12
2371,18,Male,4.23,7.98,3.46,2.64,2.33,8.47,1.17,86.29,94.34,3,Average,Masters,Average,8.6,84.86
2372,24,Male,2.98,5.01,6.38,2.35,2.42,5.67,1.45,82.67,91.0,0,Average,Bachelors,Good,2.54,75.46
2373,25,Male,3.31,8.44,2.03,4.65,3.07,4.83,1.2,74.02,100.0,1,Good,HighSchool,Good,7.55,85.28
2374,25,Female,2.64,8.88,5.91,3.04,3.96,9.13,1.37,71.22,76.33,0,Average,PhD,Average,4.65,64.54
2375,24,Female,6.12,3.85,4.34,3.51,2.54,7.81,1.27,86.15,84.5,3,Good,HighSchool,Good,5.05,100.0
2376,19,Male,6.65,2.52,4.68,1.69,2.38,6.7,2.58,71.18,95.77,2,Poor,Bachelors,Good,7.09,100.0
2377,25,Female,2.45,6.4,7.59,1.7,2.71,9.84,0.55,91.34,71.33,0,Good,Masters,Average,7.55,62.39
2378,22,Female,2.91,2.77,2.36,2.5,2.29,7.67,0.57,96.07,87.61,2,Average,HighSchool,Poor,7.59,63.11
2379,25,Male,3.67,0.87,4.6,3.48,2.17,5.28,1.39,90.28,48.35,1,Average,HighSchool,Average,5.86,75.36
2380,25,Male,0.0,6.54,3.8,2.89,2.44,9.86,2.75,74.33,66.94,1,Poor,HighSchool,Good,6.85,24.53
2381,23,Male,6.79,1.94,0.0,4.37,2.09,9.07,0.0,96.21,59.76,3,Average,HighSchool,Good,4.78,96.81
2382,23,Male,6.16,8.77,1.47,6.38,0.18,7.52,1.36,82.01,94.75,0,Good,Masters,Good,7.85,100.0
2383,24,Male,2.61,5.36,9.0,1.37,1.23,6.03,0.99,88.94,84.45,4,Good,Masters,Good,5.32,81.91
2384,23,Male,1.95,4.97,4.13,5.46,3.92,7.06,1.73,94.58,69.84,2,Good,Bachelors,Poor,10.0,69.8
2385,17,Female,4.23,9.22,1.89,3.48,0.89,6.04,0.17,83.18,100.0,3,Average,HighSchool,Good,3.1,81.33
2386,22,Female,8.43,9.46,1.04,0.65,1.5,9.69,1.95,96.94,72.46,3,Good,Bachelors,Poor,4.3,100.0
2387,24,Female,6.06,4.24,2.13,2.42,1.89,10.0,1.29,81.96,70.46,1,Good,Masters,Poor,8.41,84.5
2388,24,Male,1.14,8.92,2.57,0.87,2.85,6.31,0.78,66.39,97.1,2,Average,HighSchool,Good,5.26,40.93
2389,25,Male,3.22,5.06,5.52,3.91,1.14,8.08,0.0,85.34,56.51,2,Average,Masters,Poor,7.36,74.72
2390,19,Female,1.54,6.57,0.9,3.77,2.04,7.48,2.5,75.36,73.19,1,Average,Masters,Average,4.52,40.26
2391,24,Male,4.31,7.2,0.0,3.58,0.96,5.56,0.79,70.7,84.18,4,Average,HighSchool,Poor,4.29,72.59
2392,19,Female,3.26,12.72,3.13,1.79,3.01,7.18,0.52,87.53,97.01,3,Poor,Bachelors,Good,10.0,84.05
2393,20,Female,3.44,7.7,3.02,4.05,1.52,6.55,2.08,66.54,89.0,0,Average,Bachelors,Good,7.9,71.52
2394,18,Male,4.39,6.14,1.06,0.0,1.43,7.21,0.46,78.74,68.81,2,Average,Masters,Average,3.82,87.25
2395,24,Male,4.59,0.07,2.34,0.0,0.83,7.8,0.93,73.05,100.0,1,Poor,HighSchool,Good,8.65,96.06
2396,19,Female,6.6,4.85,2.02,1.36,2.21,7.85,0.76,98.38,84.51,2,Good,HighSchool,Average,9.58,100.0
2397,24,Female,2.67,5.2,0.52,1.89,3.96,4.59,2.38,64.51,45.42,2,Good,Masters,Average,5.37,44.05
2398,19,Female,4.25,0.98,5.74,2.14,1.07,6.21,1.82,90.68,100.0,0,Good,HighSchool,Average,8.57,100.0
2399,18,Female,4.55,10.29,2.46,2.91,1.8,7.26,0.51,92.15,89.19,2,Poor,HighSchool,Average,6.66,78.82
2400,19,Female,0.0,6.15,4.75,3.12,1.29,6.11,2.07,78.57,73.13,4,Good,Masters,Average,4.95,37.76
2401,23,Male,3.13,7.43,3.94,1.27,0.0,7.87,2.9,93.56,95.24,1,Average,Masters,Good,5.43,100.0
2402,17,Female,4.5,7.95,3.93,0.0,1.12,8.66,0.97,89.64,78.96,1,Average,Bachelors,Good,2.82,88.41
2403,17,Female,7.33,7.55,4.19,0.55,2.29,7.39,0.0,100.0,95.91,1,Good,Bachelors,Good,5.39,100.0
2404,20,Male,1.71,5.11,2.9,0.54,1.4,8.7,2.86,80.88,80.08,1,Good,Masters,Good,6.59,69.29
2405,23,Male,4.46,5.43,4.12,4.44,0.39,6.75,0.22,85.76,90.51,0,Average,HighSchool,Good,8.3,69.93
2406,22,Female,4.59,6.17,4.45,3.06,3.79,7.27,2.42,97.08,100.0,3,Poor,HighSchool,Poor,5.32,79.47
2407,19,Male,3.55,11.44,2.67,1.29,3.42,8.06,0.82,77.55,70.62,3,Good,Masters,Average,1.52,75.71
2408,25,Male,3.89,1.74,2.86,4.15,1.58,5.52,2.97,90.82,61.57,3,Poor,HighSchool,Average,4.88,85.73
2409,24,Male,6.77,0.0,2.7,2.51,1.47,8.33,3.06,74.5,63.74,3,Good,HighSchool,Average,7.99,100.0
2410,24,Female,2.91,7.83,0.79,1.2,0.0,6.32,1.64,82.7,69.45,0,Good,PhD,Average,7.36,56.07
2411,23,Male,5.66,5.86,4.62,3.13,2.12,8.67,0.6,81.67,73.87,4,Average,HighSchool,Average,9.04,84.06
2412,18,Male,8.78,6.64,4.18,2.04,0.75,8.88,1.8,66.26,77.08,0,Good,Bachelors,Average,6.02,100.0
2413,17,Male,3.07,4.61,7.38,2.1,2.16,7.3,0.0,75.58,71.31,1,Good,Bachelors,Average,4.5,64.08
2414,19,Male,1.35,0.0,4.61,0.52,2.18,6.19,2.08,81.7,91.97,0,Poor,Bachelors,Poor,9.56,83.28
2415,18,Male,3.23,4.77,2.62,0.91,0.23,6.8,0.46,66.99,77.49,1,Poor,HighSchool,Good,6.69,61.79
2416,25,Female,2.93,7.91,4.01,0.5,1.57,6.29,0.13,100.0,54.79,3,Average,HighSchool,Good,9.17,57.37
2417,20,Female,1.48,2.12,3.39,5.86,2.6,5.56,0.68,83.43,85.34,1,Poor,Bachelors,Average,4.6,37.61
2418,24,Female,4.58,4.96,4.63,3.37,2.01,5.38,1.91,94.26,80.18,2,Good,Bachelors,Average,5.55,100.0
2419,20,Male,6.14,5.47,4.89,1.78,1.94,6.99,0.15,75.2,98.96,3,Poor,HighSchool,Good,7.09,84.45
2420,21,Male,6.74,9.87,3.31,1.95,2.23,8.58,0.86,82.95,59.27,2,Poor,HighSchool,Good,3.31,56.8
2421,18,Male,7.43,1.47,2.28,3.24,2.39,6.9,1.8,85.07,99.04,2,Good,Bachelors,Average,9.21,100.0
2422,25,Male,6.8,1.59,6.33,3.03,1.39,9.02,2.36,100.0,77.3,1,Poor,Bachelors,Poor,10.0,84.24
2423,24,Female,7.58,3.05,2.9,6.66,1.99,7.1,1.86,82.07,46.69,0,Poor,Masters,Poor,5.76,100.0
2424,18,Male,5.67,5.1,3.33,4.11,2.31,7.68,2.69,97.11,100.0,0,Poor,Masters,Average,8.3,100.0
2425,25,Female,4.26,5.07,5.57,0.4,2.59,7.13,1.09,86.17,75.46,2,Poor,Masters,Average,4.94,76.3
2426,22,Male,9.04,8.68,3.67,3.45,2.34,5.9,0.78,86.29,84.98,0,Good,PhD,Average,5.85,100.0
2427,21,Male,3.5,7.82,5.72,3.25,2.56,9.5,1.93,83.43,93.94,2,Average,HighSchool,Average,7.84,77.87
2428,21,Female,6.22,7.23,4.91,3.34,4.17,5.82,1.2,69.66,57.04,1,Average,HighSchool,Poor,4.5,94.68
2429,20,Female,0.0,1.99,1.14,5.41,1.0,9.33,1.26,97.12,100.0,2,Average,Bachelors,Poor,2.67,65.01
2430,21,Female,6.33,3.3,2.61,5.1,1.7,8.14,1.8,81.28,59.17,2,Poor,HighSchool,Average,5.83,85.61
2431,22,Female,5.68,8.4,7.85,1.6,3.26,4.98,0.0,97.58,94.84,1,Average,Masters,Average,4.71,90.88
2432,22,Female,3.46,7.95,2.63,2.98,0.18,7.45,0.7,76.45,69.62,0,Average,Masters,Good,6.22,92.86
2433,19,Male,0.76,6.0,2.53,2.14,1.07,6.8,1.18,90.08,82.95,0,Good,Bachelors,Good,7.05,65.71
2434,23,Male,2.49,8.19,0.15,1.55,1.4,8.55,1.53,84.4,47.32,1,Poor,PhD,Average,8.38,66.43
2435,23,Female,7.59,6.99,2.77,0.63,1.75,6.36,0.0,100.0,80.8,3,Poor,Masters,Average,6.16,100.0
2436,22,Male,6.39,2.74,3.68,1.48,2.39,7.86,1.6,82.71,74.6,0,Poor,Bachelors,Poor,7.3,92.24
2437,17,Male,0.0,5.45,1.61,2.85,0.93,8.04,1.06,72.89,59.66,2,Good,Masters,Average,8.23,49.53
2438,21,Male,8.34,2.63,5.1,1.33,1.1,4.61,2.02,73.58,89.88,3,Good,HighSchool,Average,4.11,97.19
2439,24,Male,1.36,8.72,6.97,2.47,2.17,8.76,0.21,70.14,100.0,3,Poor,Bachelors,Good,8.48,56.2
2440,24,Female,2.53,4.04,1.2,2.51,1.89,7.34,1.61,73.15,67.23,3,Poor,PhD,Poor,6.79,21.53
2441,18,Female,3.91,5.63,5.73,3.23,2.07,6.23,0.48,100.0,81.72,0,Good,HighSchool,Average,5.16,77.47
2442,17,Female,4.81,4.14,1.53,2.87,3.82,7.35,2.43,81.77,80.02,3,Average,Masters,Average,5.36,100.0
2443,17,Male,5.23,4.76,5.43,1.06,3.87,7.94,2.81,90.07,79.99,1,Average,Masters,Average,4.37,97.25
2444,21,Female,5.68,8.6,4.27,1.74,4.69,7.38,0.53,90.9,100.0,1,Poor,Masters,Average,5.15,83.17
2445,23,Female,0.0,6.25,0.0,2.42,4.43,8.61,2.15,96.47,63.39,1,Average,Masters,Average,5.67,44.24
2446,23,Female,9.13,2.59,5.14,1.93,0.0,7.13,3.26,96.01,89.56,4,Good,HighSchool,Good,7.24,100.0
2447,22,Female,1.28,5.36,0.69,3.48,2.81,7.23,3.21,66.19,78.73,0,Good,Bachelors,Poor,6.59,47.02
2448,20,Male,5.93,6.31,4.53,0.0,1.52,5.45,0.18,73.17,89.68,1,Good,HighSchool,Average,8.42,100.0
2449,21,Female,2.85,2.39,4.16,1.9,2.67,5.53,0.68,96.3,57.61,1,Good,HighSchool,Average,5.27,43.13
2450,19,Male,2.9,2.38,4.3,1.33,3.33,3.99,1.68,66.46,95.92,2,Average,Bachelors,Average,5.28,69.49
2451,24,Male,4.37,5.39,4.68,1.3,3.75,6.5,1.78,64.29,99.24,2,Average,Bachelors,Average,8.88,98.58
2452,21,Female,5.68,3.83,4.34,0.29,1.48,5.54,0.96,88.15,77.5,1,Average,Bachelors,Good,4.32,93.51
2453,25,Female,4.64,4.41,3.89,0.6,1.84,7.48,1.45,79.57,98.82,3,Average,HighSchool,Average,4.56,82.4
2454,22,Female,5.55,5.93,2.71,0.33,1.84,6.67,1.13,78.67,50.29,2,Average,PhD,Good,2.52,87.85
2455,21,Male,4.18,4.14,3.98,1.45,2.35,6.6,0.13,88.97,81.43,2,Poor,Bachelors,Good,7.13,89.41
2456,20,Male,4.7,7.04,4.39,1.48,3.82,5.23,2.1,79.36,86.6,0,Poor,HighSchool,Poor,6.44,72.08
2457,25,Male,5.93,6.51,3.17,0.47,2.26,10.0,1.96,80.71,74.43,2,Poor,HighSchool,Average,4.62,63.49
2458,20,Male,5.82,7.14,0.72,2.6,2.7,5.96,1.6,98.87,85.51,1,Good,Bachelors,Good,6.18,100.0
2459,17,Female,4.35,8.29,6.68,0.94,2.24,4.48,1.72,85.34,91.35,2,Average,HighSchool,Average,4.71,61.03
2460,19,Male,5.0,2.52,3.21,0.0,4.45,7.89,2.19,83.78,67.65,1,Average,HighSchool,Average,7.78,97.6
2461,20,Female,3.26,2.45,2.92,0.0,2.57,5.18,1.36,83.87,88.59,1,Average,HighSchool,Average,5.82,79.78
2462,17,Female,2.08,6.02,3.07,0.74,4.79,6.18,2.35,80.37,100.0,1,Good,Masters,Poor,6.66,68.47
2463,19,Female,6.22,7.79,0.92,1.82,1.59,6.44,1.4,97.73,76.32,2,Good,HighSchool,Poor,5.71,93.37
2464,23,Male,7.81,0.0,0.0,3.43,0.55,8.93,0.57,57.06,52.21,2,Average,HighSchool,Good,5.95,80.3
2465,25,Female,2.08,3.97,3.32,4.4,2.18,6.85,0.71,73.07,72.13,2,Good,HighSchool,Good,5.9,66.12
2466,19,Male,5.24,3.34,4.38,3.96,1.53,6.04,0.75,89.95,100.0,0,Good,Masters,Good,7.3,100.0
2467,20,Male,5.02,11.26,4.89,1.95,3.28,8.1,2.89,83.88,76.66,0,Good,Bachelors,Good,7.82,100.0
2468,18,Female,1.33,2.87,2.82,2.55,1.59,9.46,2.18,83.23,79.71,1,Poor,Bachelors,Average,7.41,42.36
2469,23,Male,5.58,4.01,7.03,4.81,2.01,7.95,1.77,80.55,88.38,1,Good,Bachelors,Average,5.69,99.63
2470,24,Male,3.94,10.51,1.48,1.04,1.53,6.08,1.73,96.5,66.49,0,Average,HighSchool,Average,5.04,78.45
2471,24,Male,4.42,2.2,2.66,2.47,4.69,6.82,2.3,88.8,49.93,1,Good,HighSchool,Poor,6.81,80.76
2472,22,Female,7.42,5.21,5.27,0.23,3.51,4.93,0.39,99.61,93.29,1,Good,HighSchool,Good,5.44,92.75
2473,21,Male,5.49,9.23,4.56,2.67,1.08,6.42,1.02,84.83,73.97,2,Average,Bachelors,Good,5.0,86.4
2474,19,Male,0.0,2.03,4.79,1.38,0.0,10.0,0.01,90.05,74.37,0,Good,HighSchool,Average,8.55,65.83
2475,20,Female,4.35,3.63,5.39,0.28,3.48,6.59,1.27,61.34,80.01,1,Good,Masters,Poor,7.09,88.62
2476,25,Male,7.63,5.2,0.97,5.52,2.0,7.18,0.83,92.58,72.02,3,Average,Masters,Average,8.58,100.0
2477,22,Male,0.22,4.34,6.93,1.08,1.59,5.69,1.9,100.0,71.53,2,Average,Masters,Good,5.47,68.88
2478,22,Male,2.06,3.61,0.0,0.43,1.12,8.0,2.21,72.42,100.0,1,Poor,HighSchool,Average,3.24,53.13
2479,25,Male,0.18,5.05,4.02,1.61,2.11,5.6,2.02,100.0,100.0,3,Average,HighSchool,Average,9.22,68.56
2480,18,Male,0.99,6.14,4.93,2.52,3.91,7.21,2.17,81.25,38.46,2,Good,Masters,Poor,4.31,69.8
2481,18,Male,2.81,5.89,0.61,2.89,3.02,7.05,2.48,70.57,98.89,4,Average,HighSchool,Good,3.59,55.14
